42.32,65.06,35.34,18,18,0,2,0,0,0,0,0,0,0
43.03,64.45,32.1,18,18,0,4,0,0,0,0,0,0,0
43.7,63.28,28.55,18,18,0,6,0,0,0,0,0,0,0
44.4,62.86,26.16,18,18,0,8,0,0,0,0,0,0,0
45.74,62.99,24.67,18,18,0,10,0,0,0,0,0,0,0
45.83,61.5,22.4,18,18,0,12,0,0,0,0,0,0,0
47.27,62.14,21.46,18,18,0,14,0,0,0,0,0,0,0
47.72,61.56,20.33,18,18,0,16,0,0,0,0,0,0,0
48.81,61.56,19.26,18,18,0,18,0,0,0,0,0,0,0
49.54,61.23,18.15,18,18,0,20,0,0,0,0,0,0,0
50.15,60.2,16.5,18,18,0,22,0,0,0,0,0,0,0
51.2,60.49,16.23,18,18,0,24,0,0,0,0,0,0,0
51.18,59.53,15.23,18,18,0,26,0,0,0,0,0,0,0
36.98,59.87,33.58,37,0,0,0,0,0,0,0,0,0,0
38.17,61.61,35.62,37,1,0,0,0,0,0,0,0,0,0
38.15,61.61,35.4,37,2,0,0,0,0,0,0,0,0,0
37.72,60.63,34.52,37,3,0,0,0,0,0,0,0,0,0
37.09,59.77,33.98,37,4,0,0,0,0,0,0,0,0,0
37.46,60.55,34.63,37,5,0,0,0,0,0,0,0,0,0
36.45,58.05,33.03,37,6,0,0,0,0,0,0,0,0,0
37.4,59,33.38,37,7,0,0,0,0,0,0,0,0,0
37.5,60.01,34.69,37,8,0,0,0,0,0,0,0,0,0
36.87,58.54,33.69,37,9,0,0,0,0,0,0,0,0,0
37.56,59.67,34.52,37,10,0,0,0,0,0,0,0,0,0
38.98,62.42,36.68,37,11,0,0,0,0,0,0,0,0,0
36.75,57.49,33.51,37,12,0,0,0,0,0,0,0,0,0
37.33,59,34.49,37,13,0,0,0,0,0,0,0,0,0
63.22,12.61,-48.01,0,0,0,11,0,0,11,0,0,0,0
69.46,6.52,-42.92,0,0,0,13,0,0,11,0,0,0,0
70.16,6.81,-41.8,0,0,0,15,0,0,11,0,0,0,0
72.34,5.61,-39.79,0,0,0,17,0,0,11,0,0,0,0
74.25,4.46,-37.63,0,0,0,19,0,0,11,0,0,0,0
76.12,3.79,-35.78,0,0,0,21,0,0,11,0,0,0,0
76.93,4.18,-34.68,0,0,0,23,0,0,11,0,0,0,0
78.33,2.99,-33.21,0,0,0,25,0,0,11,0,0,0,0
79.93,1.96,-30.72,0,0,0,27,0,0,11,0,0,0,0
